playerName,top,left,date,qtr,timeRemaining,result,shotType,distanceFt,lead,teamScore,opponentTeamScore,opponent,team,season,playerId
DeMar DeRozan,100,114,"Jan 22,2021",3rd Qtr,4:25,false,2-pointer,13,false,71,85,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,203,343,"Jan 22,2021",3rd Qtr,4:07,true,2-pointer,18,false,73,87,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,106,263,"Jan 22,2021",4th Qtr,8:45,false,2-pointer,6,false,92,100,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,179,236,"Jan 22,2021",4th Qtr,7:43,true,2-pointer,13,false,96,104,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,182,266,"Jan 22,2021",4th Qtr,7:11,false,2-pointer,13,false,96,106,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,44,180,"Jan 22,2021",4th Qtr,1:25,false,2-pointer,6,false,111,113,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,294,343,"Jan 22,2021",4th Qtr,1:14,false,3-pointer,26,false,111,113,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,139,229,"Jan 22,2021",4th Qtr,0:39,false,2-pointer,9,false,112,115,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,51,236,"Jan 22,2021",4th Qtr,0:06,true,2-pointer,0,false,117,120,DAL,SAS vs DAL,2021,derozde01
DeMar DeRozan,88,267,"Jan 24,2021",1st Qtr,11:46,false,2-pointer,4,false,0,0,WAS,SAS vs WAS,2021,derozde01
DeMar DeRozan,54,267,"Jan 24,2021",1st Qtr,10:51,false,2-pointer,3,false,2,5,WAS,SAS vs WAS,2021,derozde01
DeMar DeRozan,262,85,"Jan 24,2021",1st Qtr,6:57,false,3-pointer,26,false,9,15,WAS,SAS vs WAS,2021,derozde01
DeMar DeRozan,50,263,"Jan 24,2021",1st Qtr,2:45,true,2-pointer,2,false,17,21,WAS,SAS vs WAS,2021,derozde01
DeMar DeRozan,76,268,"Jan 24,2021",2nd Qtr,5:16,true,2-pointer,4,true,40,35,WAS,SAS vs WAS,2021,derozde01
DeMar DeRozan,58,114,"Jan 24,2021",3rd Qtr,11:02,false,2-pointer,13,true,50,49,WAS,SAS vs WAS,2021,derozde01
DeMar DeRozan,189,358,"Jan 24,2021",4th Qtr,9:08,true,2-pointer,18,true,94,84,WAS,SAS vs WAS,2021,derozde01
DeMar DeRozan,163,262,"Jan 27,2021",1st Qtr,10:24,true,2-pointer,11,true,4,3,BOS,SAS vs BOS,2021,derozde01
DeMar DeRozan,97,241,"Jan 27,2021",1st Qtr,7:48,true,2-pointer,4,false,7,11,BOS,SAS vs BOS,2021,derozde01
DeMar DeRozan,73,2,"Jan 27,2021",1st Qtr,7:22,true,3-pointer,24,false,10,13,BOS,SAS vs BOS,2021,derozde01
DeMar DeRozan,64,249,"Jan 27,2021",2nd Qtr,2:08,true,2-pointer,1,true,50,47,BOS,SAS vs BOS,2021,derozde01
DeMar DeRozan,61,214,"Jan 27,2021",3rd Qtr,7:26,true,2-pointer,3,true,75,62,BOS,SAS vs BOS,2021,derozde01
DeMar DeRozan,69,470,"Jan 27,2021",3rd Qtr,4:23,true,3-pointer,23,true,81,71,BOS,SAS vs BOS,2021,derozde01
DeMar DeRozan,208,361,"Jan 27,2021",4th Qtr,5:28,false,2-pointer,20,true,97,94,BOS,SAS vs BOS,2021,derozde01
DeMar DeRozan,167,346,"Jan 27,2021",4th Qtr,0:27,true,2-pointer,16,true,105,103,BOS,SAS vs BOS,2021,derozde01
DeMar DeRozan,44,228,"Jan 29,2021",1st Qtr,11:24,true,2-pointer,1,true,3,0,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,118,243,"Jan 29,2021",1st Qtr,4:23,true,2-pointer,7,false,22,24,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,123,175,"Jan 29,2021",2nd Qtr,4:53,true,2-pointer,10,true,57,47,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,107,270,"Jan 29,2021",2nd Qtr,1:34,false,2-pointer,6,true,57,53,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,66,193,"Jan 29,2021",2nd Qtr,0:12,true,2-pointer,5,true,61,55,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,82,150,"Jan 29,2021",3rd Qtr,11:25,true,2-pointer,9,true,63,57,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,272,108,"Jan 29,2021",3rd Qtr,11:02,true,3-pointer,26,true,66,57,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,62,238,"Jan 29,2021",3rd Qtr,10:36,true,2-pointer,1,true,68,60,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,121,12,"Jan 29,2021",3rd Qtr,7:36,false,3-pointer,24,true,71,69,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,198,325,"Jan 29,2021",3rd Qtr,6:32,true,2-pointer,17,true,73,70,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,56,238,"Jan 29,2021",3rd Qtr,3:38,true,2-pointer,0,true,79,78,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,175,158,"Jan 29,2021",3rd Qtr,0:44,true,2-pointer,15,true,85,84,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,99,114,"Jan 29,2021",3rd Qtr,0:08,true,2-pointer,13,true,87,84,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,208,134,"Jan 29,2021",4th Qtr,3:21,false,2-pointer,19,true,111,103,DEN,SAS vs DEN,2021,derozde01
DeMar DeRozan,225,437,"Jan 30,2021",1st Qtr,5:14,true,3-pointer,26,false,20,20,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,121,140,"Jan 30,2021",2nd Qtr,1:44,false,2-pointer,12,false,50,58,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,89,231,"Jan 30,2021",3rd Qtr,10:11,true,2-pointer,4,false,62,68,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,202,288,"Jan 30,2021",3rd Qtr,9:41,false,2-pointer,16,false,62,71,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,126,389,"Jan 30,2021",4th Qtr,9:38,false,2-pointer,17,false,92,104,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,125,6,"Jan 30,2021",4th Qtr,6:02,false,3-pointer,25,false,100,109,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,95,472,"Feb 1,2021",1st Qtr,8:18,false,3-pointer,24,true,10,9,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,56,201,"Feb 1,2021",1st Qtr,4:18,false,2-pointer,4,false,20,23,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,80,260,"Feb 1,2021",1st Qtr,3:26,true,2-pointer,3,false,22,23,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,110,278,"Feb 1,2021",1st Qtr,1:28,true,2-pointer,7,false,26,30,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,197,301,"Feb 1,2021",1st Qtr,0:02,true,2-pointer,16,false,31,33,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,167,229,"Feb 1,2021",2nd Qtr,2:38,false,2-pointer,11,false,45,61,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,208,257,"Feb 1,2021",2nd Qtr,1:07,true,2-pointer,16,false,49,64,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,100,237,"Feb 1,2021",2nd Qtr,0:31,true,2-pointer,5,false,53,67,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,188,221,"Feb 1,2021",3rd Qtr,11:36,false,2-pointer,14,false,53,69,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,166,335,"Feb 1,2021",3rd Qtr,0:50,true,2-pointer,15,false,82,96,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,188,455,"Feb 1,2021",3rd Qtr,0:00,false,3-pointer,25,false,83,96,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,118,207,"Feb 1,2021",4th Qtr,11:42,false,2-pointer,7,false,83,96,MEM,SAS vs MEM,2021,derozde01
DeMar DeRozan,57,207,"Feb 3,2021",1st Qtr,10:11,false,2-pointer,3,false,0,2,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,212,244,"Feb 3,2021",1st Qtr,7:37,true,2-pointer,16,false,8,12,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,66,242,"Feb 3,2021",1st Qtr,4:39,true,2-pointer,1,false,15,19,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,171,295,"Feb 3,2021",1st Qtr,0:04,true,2-pointer,13,false,28,33,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,80,278,"Feb 3,2021",2nd Qtr,6:26,false,2-pointer,5,false,40,50,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,198,319,"Feb 3,2021",2nd Qtr,2:39,true,2-pointer,17,false,49,59,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,209,152,"Feb 3,2021",2nd Qtr,1:35,false,2-pointer,18,false,49,62,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,68,330,"Feb 3,2021",3rd Qtr,11:44,true,2-pointer,9,false,56,65,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,103,164,"Feb 3,2021",3rd Qtr,11:15,false,2-pointer,9,false,56,65,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,101,142,"Feb 3,2021",3rd Qtr,10:15,false,2-pointer,11,false,56,67,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,61,182,"Feb 3,2021",4th Qtr,11:07,false,2-pointer,6,false,79,92,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,59,210,"Feb 3,2021",4th Qtr,10:34,true,2-pointer,3,false,81,94,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,54,217,"Feb 3,2021",4th Qtr,10:05,true,2-pointer,2,false,83,97,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,52,199,"Feb 3,2021",4th Qtr,8:15,false,2-pointer,4,false,89,97,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,208,226,"Feb 3,2021",4th Qtr,6:59,false,2-pointer,16,false,89,97,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,56,250,"Feb 3,2021",4th Qtr,6:29,true,2-pointer,1,false,92,99,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,51,271,"Feb 3,2021",4th Qtr,5:32,true,2-pointer,3,false,97,99,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,77,137,"Feb 3,2021",4th Qtr,2:26,true,2-pointer,11,true,108,105,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,138,328,"Feb 3,2021",4th Qtr,0:50,false,2-pointer,12,true,110,108,MIN,SAS vs MIN,2021,derozde01
DeMar DeRozan,123,82,"Feb 6,2021",1st Qtr,11:03,true,2-pointer,17,true,4,2,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,197,22,"Feb 6,2021",1st Qtr,10:15,true,3-pointer,26,true,7,2,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,171,351,"Feb 6,2021",1st Qtr,7:20,true,2-pointer,16,true,13,7,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,104,462,"Feb 6,2021",1st Qtr,6:39,false,3-pointer,23,true,13,7,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,128,235,"Feb 6,2021",1st Qtr,0:52,false,2-pointer,8,true,25,21,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,113,10,"Feb 6,2021",2nd Qtr,4:37,false,3-pointer,24,true,42,36,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,71,222,"Feb 6,2021",2nd Qtr,3:33,false,2-pointer,3,true,44,38,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,198,141,"Feb 6,2021",3rd Qtr,11:13,true,2-pointer,18,true,53,47,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,78,369,"Feb 6,2021",3rd Qtr,9:43,false,2-pointer,13,true,53,49,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,202,232,"Feb 6,2021",3rd Qtr,5:31,true,2-pointer,15,true,64,59,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,178,238,"Feb 6,2021",3rd Qtr,4:12,true,2-pointer,13,true,72,61,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,139,182,"Feb 6,2021",3rd Qtr,2:29,true,2-pointer,10,true,77,66,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,83,182,"Feb 6,2021",3rd Qtr,1:54,true,2-pointer,6,true,79,69,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,66,343,"Feb 6,2021",3rd Qtr,0:00,false,2-pointer,10,true,84,77,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,103,222,"Feb 6,2021",4th Qtr,1:03,true,2-pointer,5,true,106,102,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,247,283,"Feb 6,2021",4th Qtr,0:33,false,2-pointer,20,true,107,102,HOU,SAS at HOU,2021,derozde01
DeMar DeRozan,294,293,"Feb 8,2021",1st Qtr,7:11,false,3-pointer,25,true,11,10,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,54,251,"Feb 8,2021",1st Qtr,5:53,true,2-pointer,1,false,13,16,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,37,29,"Feb 8,2021",1st Qtr,4:13,false,2-pointer,21,false,18,20,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,115,364,"Feb 8,2021",2nd Qtr,8:14,true,2-pointer,14,false,33,45,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,63,222,"Feb 8,2021",2nd Qtr,6:33,false,2-pointer,2,false,37,47,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,52,223,"Feb 8,2021",2nd Qtr,5:26,false,2-pointer,2,false,40,47,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,213,124,"Feb 8,2021",3rd Qtr,11:22,true,2-pointer,20,false,56,61,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,304,195,"Feb 8,2021",3rd Qtr,9:29,true,3-pointer,26,false,63,64,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,66,212,"Feb 8,2021",3rd Qtr,7:24,false,2-pointer,3,true,69,66,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,199,357,"Feb 8,2021",3rd Qtr,5:09,true,2-pointer,19,true,74,70,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,215,166,"Feb 8,2021",3rd Qtr,4:09,true,2-pointer,18,true,76,70,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,216,254,"Feb 8,2021",3rd Qtr,2:50,false,2-pointer,16,true,76,74,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,106,99,"Feb 8,2021",4th Qtr,5:23,false,2-pointer,15,true,93,86,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,305,234,"Feb 8,2021",4th Qtr,2:22,false,3-pointer,25,true,96,91,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,52,259,"Feb 8,2021",4th Qtr,1:21,false,2-pointer,2,true,98,95,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,48,85,"Feb 9,2021",1st Qtr,9:49,true,2-pointer,16,true,4,3,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,293,323,"Feb 9,2021",1st Qtr,8:46,false,3-pointer,25,true,6,3,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,141,122,"Feb 9,2021",1st Qtr,8:17,true,2-pointer,15,true,8,6,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,59,87,"Feb 9,2021",1st Qtr,7:57,false,2-pointer,15,true,8,6,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,92,33,"Feb 9,2021",1st Qtr,0:12,false,2-pointer,21,false,26,28,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,248,212,"Feb 9,2021",2nd Qtr,0:43,false,2-pointer,20,false,48,48,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,210,193,"Feb 9,2021",2nd Qtr,0:10,true,2-pointer,16,false,50,50,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,100,112,"Feb 9,2021",3rd Qtr,10:24,false,2-pointer,14,false,53,55,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,62,9,"Feb 9,2021",3rd Qtr,9:25,false,3-pointer,23,false,53,58,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,133,260,"Feb 9,2021",3rd Qtr,7:14,false,2-pointer,8,false,55,65,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,218,333,"Feb 9,2021",4th Qtr,4:20,true,2-pointer,19,false,86,106,GSW,SAS vs GSW,2021,derozde01
DeMar DeRozan,67,226,"Feb 12,2021",1st Qtr,11:17,false,2-pointer,2,false,0,0,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,213,269,"Feb 12,2021",1st Qtr,9:35,true,2-pointer,16,true,6,2,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,57,232,"Feb 12,2021",1st Qtr,8:12,true,2-pointer,1,true,13,6,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,68,248,"Feb 12,2021",1st Qtr,7:29,true,2-pointer,2,true,15,9,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,62,235,"Feb 12,2021",1st Qtr,6:33,false,2-pointer,1,true,17,11,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,131,192,"Feb 12,2021",1st Qtr,5:24,false,2-pointer,9,true,21,13,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,94,248,"Feb 12,2021",1st Qtr,2:00,false,2-pointer,4,true,27,25,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,53,240,"Feb 12,2021",1st Qtr,1:56,true,2-pointer,0,true,29,25,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,218,197,"Feb 12,2021",1st Qtr,0:18,true,2-pointer,17,true,36,27,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,176,348,"Feb 12,2021",2nd Qtr,0:41,true,2-pointer,16,true,75,45,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,138,133,"Feb 12,2021",2nd Qtr,0:13,true,2-pointer,14,true,77,48,ATL,SAS at ATL,2021,derozde01
DeMar DeRozan,57,9,"Feb 14,2021",2nd Qtr,8:19,true,3-pointer,23,false,35,41,CHO,SAS at CHO,2021,derozde01
DeMar DeRozan,52,248,"Feb 14,2021",2nd Qtr,5:36,true,2-pointer,1,false,46,51,CHO,SAS at CHO,2021,derozde01
DeMar DeRozan,180,243,"Feb 14,2021",2nd Qtr,0:07,false,2-pointer,13,true,62,59,CHO,SAS at CHO,2021,derozde01
DeMar DeRozan,178,263,"Feb 14,2021",3rd Qtr,7:33,false,2-pointer,13,false,69,71,CHO,SAS at CHO,2021,derozde01
DeMar DeRozan,280,127,"Feb 14,2021",3rd Qtr,4:05,false,3-pointer,25,true,80,79,CHO,SAS at CHO,2021,derozde01
DeMar DeRozan,192,176,"Feb 14,2021",3rd Qtr,0:15,false,2-pointer,15,false,89,89,CHO,SAS at CHO,2021,derozde01
DeMar DeRozan,293,331,"Feb 14,2021",4th Qtr,1:38,false,3-pointer,26,true,114,108,CHO,SAS at CHO,2021,derozde01
DeMar DeRozan,193,333,"Feb 14,2021",4th Qtr,1:27,true,2-pointer,17,true,116,108,CHO,SAS at CHO,2021,derozde01
DeMar DeRozan,78,234,"Feb 27,2021",1st Qtr,11:25,false,2-pointer,3,false,0,0,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,174,242,"Feb 27,2021",1st Qtr,10:37,true,2-pointer,12,false,2,2,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,167,207,"Feb 27,2021",1st Qtr,9:40,false,2-pointer,12,false,4,7,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,95,252,"Feb 27,2021",1st Qtr,4:45,false,2-pointer,4,false,14,21,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,84,228,"Feb 27,2021",1st Qtr,4:06,true,2-pointer,3,false,19,21,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,78,258,"Feb 27,2021",2nd Qtr,7:06,true,2-pointer,3,true,47,43,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,179,205,"Feb 27,2021",2nd Qtr,5:48,true,2-pointer,13,true,52,47,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,149,309,"Feb 27,2021",2nd Qtr,1:15,false,2-pointer,12,true,61,58,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,218,167,"Feb 27,2021",2nd Qtr,0:37,true,2-pointer,18,true,65,58,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,62,263,"Feb 27,2021",3rd Qtr,11:38,true,2-pointer,2,true,69,61,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,305,153,"Feb 27,2021",3rd Qtr,9:45,false,3-pointer,27,true,71,68,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,161,192,"Feb 27,2021",3rd Qtr,8:11,false,2-pointer,12,true,74,72,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,133,233,"Feb 27,2021",3rd Qtr,7:43,true,2-pointer,8,true,78,72,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,158,231,"Feb 27,2021",3rd Qtr,4:07,true,2-pointer,11,true,86,77,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,69,216,"Feb 27,2021",3rd Qtr,2:53,true,2-pointer,3,true,88,79,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,71,202,"Feb 27,2021",4th Qtr,4:34,true,2-pointer,4,true,109,103,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,166,216,"Feb 27,2021",4th Qtr,3:35,false,2-pointer,12,true,110,104,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,69,239,"Feb 27,2021",4th Qtr,0:11,true,2-pointer,2,true,117,111,NOP,SAS vs NOP,2021,derozde01
DeMar DeRozan,113,265,"Mar 1,2021",1st Qtr,11:34,true,2-pointer,7,true,2,0,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,59,251,"Mar 1,2021",1st Qtr,8:56,false,2-pointer,1,true,7,4,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,62,243,"Mar 1,2021",1st Qtr,5:13,true,2-pointer,1,false,14,18,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,115,358,"Mar 1,2021",1st Qtr,2:57,true,2-pointer,13,false,16,21,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,144,126,"Mar 1,2021",1st Qtr,0:31,true,2-pointer,15,false,21,27,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,123,176,"Mar 1,2021",2nd Qtr,5:11,true,2-pointer,10,false,38,46,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,52,334,"Mar 1,2021",2nd Qtr,0:59,true,2-pointer,9,false,51,55,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,68,374,"Mar 1,2021",2nd Qtr,0:33,true,2-pointer,14,false,54,57,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,136,303,"Mar 1,2021",3rd Qtr,10:59,false,2-pointer,10,false,56,59,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,69,302,"Mar 1,2021",3rd Qtr,9:52,false,2-pointer,6,false,59,61,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,204,208,"Mar 1,2021",3rd Qtr,4:13,false,2-pointer,15,false,73,74,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,75,286,"Mar 1,2021",4th Qtr,10:54,false,2-pointer,5,true,84,83,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,228,273,"Mar 1,2021",4th Qtr,10:45,false,2-pointer,18,true,84,83,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,72,210,"Mar 1,2021",4th Qtr,8:36,false,2-pointer,4,false,84,90,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,67,239,"Mar 1,2021",4th Qtr,8:16,true,2-pointer,1,false,86,90,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,58,212,"Mar 1,2021",4th Qtr,7:31,false,2-pointer,3,false,86,92,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,49,408,"Mar 1,2021",4th Qtr,7:28,false,2-pointer,17,false,86,92,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,61,257,"Mar 1,2021",4th Qtr,3:57,false,2-pointer,2,false,93,102,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,59,232,"Mar 1,2021",4th Qtr,0:40,true,2-pointer,1,false,106,108,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,62,9,"Mar 1,2021",1st OT,4:20,false,3-pointer,23,false,108,111,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,46,201,"Mar 1,2021",1st OT,3:42,false,2-pointer,4,false,108,113,BRK,SAS vs BRK,2021,derozde01
DeMar DeRozan,138,95,"Mar 2,2021",1st Qtr,11:05,false,2-pointer,17,false,0,2,NYK,SAS vs NYK,2021,derozde01
DeMar DeRozan,204,186,"Mar 2,2021",2nd Qtr,9:03,true,2-pointer,16,false,27,27,NYK,SAS vs NYK,2021,derozde01
DeMar DeRozan,121,217,"Mar 2,2021",3rd Qtr,9:02,false,2-pointer,7,true,55,51,NYK,SAS vs NYK,2021,derozde01
DeMar DeRozan,51,421,"Mar 2,2021",3rd Qtr,5:40,false,2-pointer,18,true,66,60,NYK,SAS vs NYK,2021,derozde01
DeMar DeRozan,74,266,"Mar 2,2021",3rd Qtr,3:08,true,2-pointer,3,true,74,62,NYK,SAS vs NYK,2021,derozde01
DeMar DeRozan,72,119,"Mar 4,2021",1st Qtr,10:46,true,2-pointer,12,false,2,3,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,216,163,"Mar 4,2021",1st Qtr,9:11,false,2-pointer,18,false,7,8,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,74,293,"Mar 4,2021",1st Qtr,6:24,false,2-pointer,6,false,14,16,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,66,247,"Mar 4,2021",1st Qtr,4:16,false,2-pointer,1,false,16,18,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,162,134,"Mar 4,2021",1st Qtr,2:51,true,2-pointer,15,true,20,18,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,133,231,"Mar 4,2021",1st Qtr,0:44,false,2-pointer,8,false,22,26,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,53,232,"Mar 4,2021",1st Qtr,0:42,true,2-pointer,1,false,24,26,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,152,183,"Mar 4,2021",1st Qtr,0:14,false,2-pointer,11,false,24,26,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,73,265,"Mar 4,2021",2nd Qtr,0:42,false,2-pointer,3,true,57,48,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,53,361,"Mar 4,2021",2nd Qtr,0:39,false,2-pointer,12,true,57,48,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,53,233,"Mar 4,2021",2nd Qtr,0:06,true,2-pointer,1,true,61,50,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,52,245,"Mar 4,2021",3rd Qtr,9:40,true,2-pointer,1,true,68,56,OKC,SAS vs OKC,2021,derozde01
