playerName,top,left,date,qtr,timeRemaining,result,shotType,distanceFt,lead,teamScore,opponentTeamScore,opponent,team,season,playerId
DeMar DeRozan,266,150,"Oct 23,2021",4th Qtr,10:24,false,2-pointer,23,true,82,58,DET,CHI vs DET,2022,derozde01
DeMar DeRozan,57,276,"Oct 23,2021",4th Qtr,10:02,false,2-pointer,4,true,82,58,DET,CHI vs DET,2022,derozde01
DeMar DeRozan,64,87,"Oct 23,2021",4th Qtr,8:25,true,2-pointer,15,true,89,58,DET,CHI vs DET,2022,derozde01
DeMar DeRozan,238,289,"Oct 23,2021",4th Qtr,2:00,false,2-pointer,19,true,95,78,DET,CHI vs DET,2022,derozde01
DeMar DeRozan,304,132,"Oct 25,2021",1st Qtr,9:58,true,3-pointer,27,false,3,5,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,146,213,"Oct 25,2021",1st Qtr,8:47,false,2-pointer,10,false,6,7,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,98,309,"Oct 25,2021",1st Qtr,7:11,false,2-pointer,8,false,8,11,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,178,172,"Oct 25,2021",1st Qtr,6:58,true,2-pointer,14,false,10,11,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,113,189,"Oct 25,2021",1st Qtr,6:28,false,2-pointer,8,false,11,11,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,52,478,"Oct 25,2021",1st Qtr,5:56,false,3-pointer,24,false,11,11,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,318,200,"Oct 25,2021",1st Qtr,0:32,true,3-pointer,27,true,24,22,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,199,291,"Oct 25,2021",2nd Qtr,9:17,false,2-pointer,16,true,32,29,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,154,352,"Oct 25,2021",2nd Qtr,3:30,false,2-pointer,15,true,49,40,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,59,231,"Oct 25,2021",3rd Qtr,9:47,false,2-pointer,1,true,68,53,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,57,244,"Oct 25,2021",3rd Qtr,9:22,true,2-pointer,1,true,70,53,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,52,231,"Oct 25,2021",3rd Qtr,8:34,false,2-pointer,1,true,73,55,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,58,232,"Oct 25,2021",3rd Qtr,6:40,false,2-pointer,1,true,75,60,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,204,243,"Oct 25,2021",3rd Qtr,2:14,false,2-pointer,15,true,88,75,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,149,353,"Oct 25,2021",4th Qtr,10:57,false,2-pointer,15,true,95,82,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,315,209,"Oct 25,2021",4th Qtr,9:15,false,3-pointer,26,true,95,84,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,215,267,"Oct 25,2021",4th Qtr,4:24,true,2-pointer,16,true,99,95,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,72,118,"Oct 25,2021",4th Qtr,3:27,true,2-pointer,12,true,103,95,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,193,242,"Oct 25,2021",4th Qtr,1:28,true,2-pointer,14,true,108,102,TOR,CHI at TOR,2022,derozde01
DeMar DeRozan,173,246,"Oct 28,2021",1st Qtr,7:10,true,2-pointer,12,false,8,16,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,59,217,"Oct 28,2021",1st Qtr,6:46,true,2-pointer,2,false,10,16,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,295,295,"Oct 28,2021",1st Qtr,5:43,false,3-pointer,25,false,12,16,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,233,152,"Oct 28,2021",2nd Qtr,11:09,false,2-pointer,20,false,25,29,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,169,365,"Oct 28,2021",2nd Qtr,9:41,false,2-pointer,17,false,27,35,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,205,231,"Oct 28,2021",2nd Qtr,1:26,false,2-pointer,15,false,43,46,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,215,394,"Oct 28,2021",2nd Qtr,0:38,true,2-pointer,22,false,48,52,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,37,4,"Oct 28,2021",3rd Qtr,11:03,true,3-pointer,24,false,54,55,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,268,103,"Oct 28,2021",3rd Qtr,7:36,false,3-pointer,26,false,58,67,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,59,148,"Oct 28,2021",3rd Qtr,6:37,false,2-pointer,9,false,61,69,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,23,473,"Oct 28,2021",3rd Qtr,5:38,false,3-pointer,24,false,64,74,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,71,194,"Oct 28,2021",3rd Qtr,1:05,false,2-pointer,5,false,71,82,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,243,157,"Oct 28,2021",3rd Qtr,0:05,true,2-pointer,21,false,73,82,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,102,358,"Oct 28,2021",4th Qtr,9:49,true,2-pointer,13,false,80,87,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,257,169,"Oct 28,2021",4th Qtr,9:11,false,2-pointer,22,false,80,90,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,54,330,"Oct 28,2021",4th Qtr,8:25,false,2-pointer,9,false,80,92,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,53,234,"Oct 28,2021",4th Qtr,1:10,true,2-pointer,1,false,97,104,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,110,379,"Oct 28,2021",4th Qtr,0:00,false,2-pointer,15,false,103,104,NYK,CHI vs NYK,2022,derozde01
DeMar DeRozan,47,472,"Oct 30,2021",1st Qtr,8:30,false,3-pointer,23,false,4,8,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,220,266,"Oct 30,2021",1st Qtr,2:27,true,2-pointer,17,false,17,19,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,210,375,"Oct 30,2021",1st Qtr,1:45,false,2-pointer,21,false,19,22,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,169,229,"Oct 30,2021",1st Qtr,0:34,true,2-pointer,12,true,25,24,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,118,361,"Oct 30,2021",1st Qtr,0:00,false,2-pointer,14,true,25,24,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,140,247,"Oct 30,2021",2nd Qtr,11:25,true,2-pointer,9,true,30,24,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,157,157,"Oct 30,2021",2nd Qtr,10:26,true,2-pointer,13,true,32,24,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,223,202,"Oct 30,2021",2nd Qtr,9:59,true,2-pointer,17,true,34,27,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,153,226,"Oct 30,2021",2nd Qtr,8:21,true,2-pointer,10,true,40,29,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,188,347,"Oct 30,2021",2nd Qtr,7:53,false,2-pointer,17,true,40,29,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,210,151,"Oct 30,2021",2nd Qtr,3:20,false,2-pointer,18,true,50,48,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,92,242,"Oct 30,2021",3rd Qtr,9:29,true,2-pointer,4,false,58,61,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,128,186,"Oct 30,2021",3rd Qtr,7:36,true,2-pointer,9,false,63,63,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,53,226,"Oct 30,2021",3rd Qtr,7:01,true,2-pointer,1,true,66,63,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,216,246,"Oct 30,2021",3rd Qtr,1:19,false,2-pointer,16,true,76,72,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,199,366,"Oct 30,2021",4th Qtr,10:33,true,2-pointer,19,true,82,74,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,190,140,"Oct 30,2021",4th Qtr,10:00,false,2-pointer,17,true,82,74,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,220,348,"Oct 30,2021",4th Qtr,8:19,true,2-pointer,20,true,88,74,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,146,228,"Oct 30,2021",4th Qtr,3:21,false,2-pointer,9,true,98,88,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,233,233,"Oct 30,2021",4th Qtr,2:56,false,2-pointer,18,true,98,88,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,144,177,"Oct 30,2021",4th Qtr,1:50,true,2-pointer,11,true,100,93,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,49,236,"Oct 30,2021",4th Qtr,0:21,true,2-pointer,1,true,107,99,UTA,CHI vs UTA,2022,derozde01
DeMar DeRozan,300,347,"Nov 1,2021",1st Qtr,11:00,true,3-pointer,27,true,3,0,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,97,470,"Nov 1,2021",1st Qtr,7:23,true,3-pointer,23,true,20,11,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,68,253,"Nov 1,2021",1st Qtr,6:21,true,2-pointer,2,true,22,17,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,58,108,"Nov 1,2021",1st Qtr,4:43,false,2-pointer,13,true,24,20,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,68,270,"Nov 1,2021",1st Qtr,0:18,true,2-pointer,3,false,33,35,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,131,95,"Nov 1,2021",2nd Qtr,11:48,false,2-pointer,16,false,34,35,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,75,189,"Nov 1,2021",2nd Qtr,11:43,true,2-pointer,6,true,36,35,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,79,197,"Nov 1,2021",2nd Qtr,11:11,false,2-pointer,5,true,36,35,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,84,203,"Nov 1,2021",2nd Qtr,10:42,true,2-pointer,5,true,38,35,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,203,208,"Nov 1,2021",2nd Qtr,10:13,true,2-pointer,15,true,40,35,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,220,234,"Nov 1,2021",2nd Qtr,9:29,true,2-pointer,17,true,44,35,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,49,303,"Nov 1,2021",2nd Qtr,1:01,true,2-pointer,6,false,59,64,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,304,307,"Nov 1,2021",3rd Qtr,11:44,false,3-pointer,26,false,59,67,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,188,191,"Nov 1,2021",3rd Qtr,11:35,false,2-pointer,14,false,59,67,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,98,273,"Nov 1,2021",3rd Qtr,8:52,true,2-pointer,6,false,65,76,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,56,207,"Nov 1,2021",3rd Qtr,4:16,true,2-pointer,3,false,73,87,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,240,191,"Nov 1,2021",3rd Qtr,3:28,true,2-pointer,19,false,75,90,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,83,387,"Nov 1,2021",4th Qtr,5:46,true,2-pointer,15,false,110,110,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,206,210,"Nov 1,2021",4th Qtr,5:15,true,2-pointer,16,true,112,110,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,53,7,"Nov 1,2021",4th Qtr,1:16,true,3-pointer,23,true,124,112,BOS,CHI at BOS,2022,derozde01
DeMar DeRozan,47,229,"Nov 3,2021",1st Qtr,11:27,true,2-pointer,1,true,2,0,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,82,2,"Nov 3,2021",1st Qtr,9:09,false,3-pointer,24,false,4,8,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,53,157,"Nov 3,2021",1st Qtr,7:07,false,2-pointer,8,false,6,10,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,47,223,"Nov 3,2021",1st Qtr,4:34,true,2-pointer,2,false,12,17,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,210,259,"Nov 3,2021",2nd Qtr,11:47,false,2-pointer,16,false,19,29,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,88,296,"Nov 3,2021",2nd Qtr,10:35,true,2-pointer,7,false,24,31,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,181,227,"Nov 3,2021",2nd Qtr,9:25,false,2-pointer,13,false,26,33,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,53,184,"Nov 3,2021",2nd Qtr,8:08,true,2-pointer,6,false,32,35,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,63,152,"Nov 3,2021",2nd Qtr,7:27,false,2-pointer,9,false,32,37,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,56,232,"Nov 3,2021",2nd Qtr,2:49,true,2-pointer,1,false,38,52,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,53,240,"Nov 3,2021",2nd Qtr,2:05,false,2-pointer,0,false,38,54,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,66,257,"Nov 3,2021",2nd Qtr,1:11,true,2-pointer,2,false,40,56,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,228,162,"Nov 3,2021",3rd Qtr,11:34,false,2-pointer,19,false,44,58,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,64,247,"Nov 3,2021",3rd Qtr,8:00,true,2-pointer,1,false,55,68,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,64,232,"Nov 3,2021",3rd Qtr,6:56,true,2-pointer,1,false,59,68,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,134,274,"Nov 3,2021",4th Qtr,10:40,true,2-pointer,9,false,76,85,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,124,122,"Nov 3,2021",4th Qtr,10:03,false,2-pointer,14,false,78,85,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,40,323,"Nov 3,2021",4th Qtr,8:40,true,2-pointer,8,false,80,87,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,178,274,"Nov 3,2021",4th Qtr,7:32,true,2-pointer,13,false,85,87,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,214,217,"Nov 3,2021",4th Qtr,6:40,true,2-pointer,16,false,87,87,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,31,285,"Nov 3,2021",4th Qtr,0:29,true,2-pointer,5,false,98,100,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,22,236,"Nov 3,2021",4th Qtr,0:10,false,2-pointer,3,false,98,102,PHI,CHI at PHI,2022,derozde01
DeMar DeRozan,269,307,"Nov 6,2021",1st Qtr,10:33,false,2-pointer,23,false,0,0,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,77,433,"Nov 6,2021",1st Qtr,9:34,false,2-pointer,19,false,2,2,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,110,110,"Nov 6,2021",2nd Qtr,11:45,false,2-pointer,14,false,21,22,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,61,242,"Nov 6,2021",2nd Qtr,10:04,false,2-pointer,1,false,28,28,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,175,306,"Nov 6,2021",2nd Qtr,9:34,true,2-pointer,14,true,32,30,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,194,235,"Nov 6,2021",2nd Qtr,0:32,false,2-pointer,14,false,45,54,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,103,111,"Nov 6,2021",2nd Qtr,0:01,true,2-pointer,14,false,47,57,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,83,224,"Nov 6,2021",3rd Qtr,7:05,true,2-pointer,3,false,58,69,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,85,153,"Nov 6,2021",3rd Qtr,6:35,true,2-pointer,9,false,61,69,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,187,207,"Nov 6,2021",3rd Qtr,4:45,false,2-pointer,14,false,63,72,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,161,127,"Nov 6,2021",3rd Qtr,0:29,false,2-pointer,16,false,75,84,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,123,130,"Nov 6,2021",4th Qtr,11:25,false,2-pointer,13,false,77,87,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,103,197,"Nov 6,2021",4th Qtr,11:20,true,2-pointer,7,false,79,87,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,73,12,"Nov 6,2021",4th Qtr,9:16,true,3-pointer,23,false,86,93,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,113,349,"Nov 6,2021",4th Qtr,1:39,true,2-pointer,13,false,104,106,PHI,CHI vs PHI,2022,derozde01
DeMar DeRozan,226,273,"Nov 8,2021",1st Qtr,9:27,true,2-pointer,18,true,7,3,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,51,227,"Nov 8,2021",1st Qtr,8:59,true,2-pointer,1,true,9,6,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,67,212,"Nov 8,2021",1st Qtr,6:05,true,2-pointer,3,true,20,16,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,218,137,"Nov 8,2021",1st Qtr,0:04,false,2-pointer,20,true,35,27,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,305,261,"Nov 8,2021",2nd Qtr,11:42,false,3-pointer,25,true,35,27,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,56,219,"Nov 8,2021",2nd Qtr,10:57,true,2-pointer,2,true,37,27,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,215,322,"Nov 8,2021",2nd Qtr,9:22,false,2-pointer,18,true,37,33,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,82,220,"Nov 8,2021",2nd Qtr,3:16,false,2-pointer,4,false,45,45,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,293,311,"Nov 8,2021",2nd Qtr,2:21,false,3-pointer,25,false,47,47,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,64,241,"Nov 8,2021",2nd Qtr,1:19,false,2-pointer,1,false,47,53,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,44,479,"Nov 8,2021",3rd Qtr,11:10,false,3-pointer,24,false,51,57,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,100,280,"Nov 8,2021",3rd Qtr,10:37,true,2-pointer,6,false,53,57,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,105,338,"Nov 8,2021",3rd Qtr,7:25,false,2-pointer,11,true,62,61,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,138,213,"Nov 8,2021",3rd Qtr,1:18,true,2-pointer,9,false,74,76,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,194,313,"Nov 8,2021",4th Qtr,11:27,true,2-pointer,16,false,78,80,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,182,208,"Nov 8,2021",4th Qtr,10:48,true,2-pointer,13,false,80,80,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,57,398,"Nov 8,2021",4th Qtr,9:46,false,2-pointer,16,true,81,80,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,197,252,"Nov 8,2021",4th Qtr,8:19,true,2-pointer,14,true,89,80,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,203,173,"Nov 8,2021",4th Qtr,7:54,false,2-pointer,16,true,89,80,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,30,461,"Nov 8,2021",4th Qtr,3:16,true,3-pointer,22,true,110,91,BRK,CHI vs BRK,2022,derozde01
DeMar DeRozan,138,471,"Nov 10,2021",1st Qtr,10:23,false,3-pointer,25,true,6,4,DAL,CHI vs DAL,2022,derozde01
DeMar DeRozan,290,133,"Nov 10,2021",1st Qtr,6:00,false,3-pointer,26,true,17,13,DAL,CHI vs DAL,2022,derozde01
